L,N,N_test,center_G,center_pred,data_kwargs,data_sim_func,error_sd,level,model_kwargs_l,models_l,n_boot,p,use_true_contour,contain,contain_scb,contain_CS_scb,Lower_bound,Upper_bound,L1,L2,U1,U2,points_in_e1,inner_points_num,outer_points_num,true_set_points_up_num,true_set_points_low_num,precision_inner,sensitivity_inner,precision_outer,sensitivity_outer,method
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,140,193,194,306,1.0,0.7216494845360825,0.996742671009772,1.0,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8799999999999955,0.96,0.8666666666666667,0.8799999999999955,0.96,1.0,81.0,0,451,191,309,1.0,0.0,1.0,0.15857605177993528,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,113,225,191,309,0.9911504424778761,0.5863874345549738,0.9890909090909091,0.8802588996763754,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9966666666666667,0.9700000000000002,0.9000000000000341,0.9966666666666667,0.9966666666666667,62.0,158,248,220,280,1.0,0.7181818181818183,1.0,0.9,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,196,225,220,280,1.0,0.8909090909090909,1.0,0.9821428571428571,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9766666666666667,0.7633333333333334,0.8999999999999773,0.9766666666666667,0.9933333333333333,22.0,61,337,218,282,1.0,0.2798165137614679,1.0,0.5780141843971631,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,158,262,218,282,0.9936708860759493,0.7201834862385321,0.9957983193277311,0.8404255319148937,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.99,0.97,0.8999999999999773,0.99,0.9966666666666667,13.0,148,274,224,276,1.0,0.6607142857142857,1.0,0.8188405797101449,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,196,235,224,276,1.0,0.875,0.9962264150943396,0.9565217391304348,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9766666666666667,0.8066666666666666,0.8999999999999773,0.9766666666666667,0.9933333333333333,27.0,64,371,218,282,1.0,0.29357798165137616,1.0,0.45744680851063835,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,163,278,218,282,0.9938650306748467,0.7431192660550459,1.0,0.7872340425531915,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,False,True,0.9000000000000341,0.96,0.73,0.9000000000000341,0.96,0.9733333333333334,3.0,205,264,216,284,1.0,0.9490740740740741,1.0,0.8309859154929577,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,207,226,216,284,1.0,0.9583333333333334,1.0,0.9647887323943662,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9733333333333334,0.7033333333333334,0.9000000000000341,0.9733333333333334,1.0,22.0,57,442,220,280,1.0,0.25909090909090904,1.0,0.20714285714285718,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,170,272,220,280,1.0,0.7727272727272727,0.9956140350877193,0.8107142857142857,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.9533333333333334,0.9000000000000341,0.98,1.0,12.0,132,244,231,269,1.0,0.5714285714285714,1.0,0.9516728624535316,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,199,229,231,269,1.0,0.8614718614718615,0.988929889298893,0.9962825278810409,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9733333333333334,0.8500000000000001,0.8999999999999773,0.9733333333333334,1.0,21.0,42,348,228,272,1.0,0.1842105263157895,1.0,0.5588235294117647,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,144,252,228,272,1.0,0.631578947368421,0.9838709677419355,0.8970588235294118,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9833333333333333,0.8799999999999999,0.9000000000000341,0.9833333333333333,0.99,4.0,158,235,202,298,1.0,0.7821782178217822,1.0,0.889261744966443,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,175,209,202,298,1.0,0.8663366336633663,1.0,0.9765100671140939,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9666666666666667,0.8433333333333333,0.9000000000000341,0.9666666666666667,0.99,39.0,93,307,193,307,1.0,0.4818652849740933,1.0,0.6286644951140066,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,130,240,193,307,1.0,0.6735751295336787,0.9961538461538462,0.8436482084690554,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8466666666666924,0.99,0.98,0.8466666666666924,0.99,0.99,2.0,83,272,209,291,1.0,0.3971291866028708,1.0,0.7835051546391752,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,189,215,209,291,1.0,0.9043062200956937,1.0,0.979381443298969,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8033333333333332,0.9000000000000341,0.98,0.9966666666666667,19.0,34,400,212,288,1.0,0.160377358490566,1.0,0.3472222222222222,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,153,259,212,288,1.0,0.7216981132075472,1.0,0.8368055555555556,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.99,0.96,0.9000000000000341,0.99,1.0,12.0,176,245,204,296,1.0,0.8627450980392157,1.0,0.8614864864864865,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,191,220,204,296,1.0,0.9362745098039216,1.0,0.9459459459459459,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.98,0.8266666666666667,0.8999999999999773,0.98,0.9933333333333333,38.0,39,413,210,290,1.0,0.18571428571428572,1.0,0.30000000000000004,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,153,259,210,290,0.9934640522875817,0.7238095238095238,1.0,0.8310344827586207,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9733333333333334,0.8466666666666667,0.9000000000000341,0.9733333333333334,0.9833333333333333,12.0,161,243,215,285,1.0,0.7488372093023256,1.0,0.9017543859649123,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,189,229,215,285,1.0,0.8790697674418605,1.0,0.9508771929824561,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9633333333333334,0.6366666666666667,0.9000000000000341,0.9633333333333334,0.9933333333333333,29.0,67,318,212,288,1.0,0.3160377358490566,1.0,0.6319444444444444,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,146,265,212,288,0.9931506849315068,0.6839622641509434,0.9957446808510638,0.8125,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9733333333333334,0.8700000000000001,0.8999999999999773,0.9733333333333334,0.9833333333333333,5.0,205,259,233,267,1.0,0.8798283261802575,1.0,0.9026217228464419,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,214,239,233,267,1.0,0.9184549356223176,1.0,0.9775280898876404,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.97,0.81,0.9000000000000341,0.97,0.9933333333333333,16.0,86,343,223,277,1.0,0.38565022421524664,1.0,0.5667870036101084,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,159,273,223,277,0.9937106918238994,0.7085201793721974,1.0,0.8194945848375451,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8966666666667038,0.9966666666666667,0.9233333333333333,0.8966666666667038,0.9966666666666667,0.9833333333333333,138.0,179,236,217,283,1.0,0.8248847926267281,1.0,0.9328621908127208,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,199,230,217,283,1.0,0.9170506912442397,1.0,0.9540636042402827,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8433333333333333,0.9000000000000341,0.98,0.9933333333333333,15.0,81,334,213,287,1.0,0.3802816901408451,1.0,0.578397212543554,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,168,250,213,287,1.0,0.7887323943661972,0.996,0.867595818815331,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.99,0.9633333333333334,0.8999999999999773,0.99,0.9933333333333333,5.0,164,241,210,290,1.0,0.780952380952381,1.0,0.8931034482758621,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,195,222,210,290,1.0,0.9285714285714286,1.0,0.9586206896551724,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9766666666666667,0.6933333333333334,0.9000000000000341,0.9766666666666667,0.9966666666666667,11.0,44,413,211,289,1.0,0.20853080568720384,1.0,0.301038062283737,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,163,260,211,289,1.0,0.7725118483412322,1.0,0.8304498269896194,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9833333333333333,0.9299999999999999,0.9000000000000341,0.9833333333333333,0.9933333333333333,4.0,184,259,218,282,1.0,0.8440366972477065,1.0,0.8546099290780143,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,202,238,218,282,1.0,0.926605504587156,1.0,0.9290780141843972,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.96,0.6966666666666668,0.9000000000000341,0.96,0.99,25.0,84,366,221,279,1.0,0.38009049773755654,1.0,0.48028673835125446,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,165,277,221,279,0.9939393939393939,0.7420814479638009,1.0,0.7992831541218638,naive_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.900000000000091,0.9833333333333333,0.9333333333333333,0.900000000000091,0.9833333333333333,0.9966666666666667,14.0,151,265,218,282,1.0,0.6926605504587156,1.0,0.8333333333333334,CS_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,198,237,218,282,1.0,0.908256880733945,1.0,0.9326241134751773,naive_on_mean
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9733333333333334,0.8466666666666667,0.9000000000000341,0.9733333333333334,0.9966666666666667,53.0,53,359,221,279,1.0,0.23981900452488691,1.0,0.5053763440860215,CS_on_y
0.9,100,500,True,False,"{'transform_func': <function transform_X at 0x71a3dd203370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x71a3a34908b0>,1,2,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,147,286,221,279,1.0,0.6651583710407241,1.0,0.7670250896057348,naive_on_y
